complaint_date,borough,total_complaints,high_severity_complaints,medium_severity_complaints,other_severity_complaints,weekend_complaints,total_complaints_ma7
2024-10-27,Bronx,338,0,0,0,338,353.29
2023-12-19,Bronx,338,0,0,0,0,328.86
2024-07-14,Bronx,338,0,0,0,338,366.57
2024-06-30,Bronx,338,0,0,0,338,338.0
2024-05-31,Bronx,339,0,0,0,0,353.43
2023-06-13,Bronx,339,0,0,0,0,347.0
2024-11-03,Bronx,339,0,0,0,339,346.71
2023-10-01,Bronx,339,0,0,0,339,309.14
2024-03-21,Bronx,339,0,0,0,0,340.29
2023-07-27,Bronx,339,0,0,0,0,335.43
2023-11-29,Bronx,339,0,0,0,0,302.71
2023-06-12,Bronx,340,0,0,0,0,350.86
2023-09-14,Bronx,340,0,0,0,0,339.14
2024-08-17,Bronx,340,0,0,0,340,343.71
2024-02-04,Bronx,340,0,0,0,340,346.57
2024-01-10,Bronx,340,0,0,0,0,307.29
2023-06-15,Bronx,340,0,0,0,0,343.29
2024-04-24,Bronx,340,0,0,0,0,317.57
2024-11-05,Bronx,340,0,0,0,0,354.71
2023-07-25,Bronx,340,0,0,0,0,334.29
2023-12-23,Bronx,340,0,0,0,340,318.14
2024-09-30,Bronx,340,0,0,0,0,329.0
2024-06-11,Bronx,341,0,0,0,0,351.29
2023-08-03,Bronx,341,0,0,0,0,342.0
2024-08-31,Bronx,341,0,0,0,341,351.43
2022-12-07,Bronx,342,0,0,0,0,320.0
2023-10-24,Bronx,342,0,0,0,0,333.43
2024-01-27,Bronx,342,0,0,0,342,338.57
2023-05-28,Bronx,342,0,0,0,342,352.43
2024-04-04,Bronx,342,0,0,0,0,298.14
2023-06-27,Bronx,342,0,0,0,0,343.14
2024-06-02,Bronx,342,0,0,0,342,345.43
2023-09-02,Bronx,342,0,0,0,342,339.14
2023-08-08,Bronx,342,0,0,0,0,331.71
2024-09-04,Bronx,342,0,0,0,0,338.57
2023-05-04,Bronx,342,0,0,0,0,338.14
2024-03-04,Bronx,342,0,0,0,0,333.43
2024-11-22,Bronx,343,0,0,0,0,334.43
2024-09-08,Bronx,343,0,0,0,343,349.14
2024-09-03,Bronx,343,0,0,0,0,341.29
2023-07-15,Bronx,343,0,0,0,343,341.71
2024-08-15,Bronx,344,0,0,0,0,351.14
2023-03-18,Bronx,344,0,0,0,344,311.71
2023-05-24,Bronx,344,0,0,0,0,346.43
2024-05-30,Bronx,344,0,0,0,0,360.43
2023-12-17,Bronx,344,0,0,0,344,332.0
2023-10-12,Bronx,344,0,0,0,0,345.0
2024-06-18,Bronx,344,0,0,0,0,356.57
2023-06-21,Bronx,344,0,0,0,0,344.86
2023-11-16,Bronx,344,0,0,0,0,324.57
2024-11-09,Bronx,344,0,0,0,344,353.14
2023-05-10,Bronx,344,0,0,0,0,339.29
2023-06-09,Bronx,345,0,0,0,0,343.71
2024-03-13,Bronx,345,0,0,0,0,329.43
2024-08-13,Bronx,345,0,0,0,0,343.0
2024-03-17,Bronx,345,0,0,0,345,352.71
2023-04-27,Bronx,345,0,0,0,0,310.0
2024-05-21,Bronx,346,0,0,0,0,347.14
2024-06-20,Bronx,346,0,0,0,0,354.14
2024-12-04,Bronx,346,0,0,0,0,319.43
2023-06-05,Bronx,346,0,0,0,0,344.0
2023-04-20,Bronx,346,0,0,0,0,329.71
2024-03-16,Bronx,347,0,0,0,347,343.29
2024-12-17,Bronx,347,0,0,0,0,311.57
2023-09-06,Bronx,347,0,0,0,0,341.43
2024-05-18,Bronx,347,0,0,0,347,338.43
2024-05-17,Bronx,347,0,0,0,0,333.71
2024-05-20,Bronx,347,0,0,0,0,341.86
2024-01-03,Bronx,347,0,0,0,0,328.14
2023-05-19,Bronx,347,0,0,0,0,354.86
2024-09-16,Bronx,347,0,0,0,0,375.29
2023-09-07,Bronx,347,0,0,0,0,343.14
2024-11-08,Bronx,348,0,0,0,0,350.43
2023-10-20,Bronx,348,0,0,0,0,327.14
2024-03-08,Bronx,348,0,0,0,0,334.0
2024-02-10,Bronx,348,0,0,0,348,350.0
2024-01-13,Bronx,348,0,0,0,348,324.86
2024-08-22,Bronx,348,0,0,0,0,338.29
2024-05-09,Bronx,348,0,0,0,0,337.57
2024-02-08,Bronx,348,0,0,0,0,341.14
2024-06-01,Bronx,348,0,0,0,348,349.57
2024-11-04,Bronx,349,0,0,0,0,348.71
2024-10-20,Bronx,349,0,0,0,349,329.71
2024-10-05,Bronx,349,0,0,0,349,369.57
2023-05-25,Bronx,349,0,0,0,0,343.14
2024-07-24,Bronx,349,0,0,0,0,349.57
2024-01-19,Bronx,349,0,0,0,0,318.29
2023-02-11,Bronx,349,0,0,0,349,319.0
2023-07-28,Bronx,349,0,0,0,0,333.71
2023-04-28,Bronx,350,0,0,0,0,314.14
2023-10-04,Bronx,350,0,0,0,0,335.0
2023-07-30,Bronx,350,0,0,0,350,336.71
2023-07-06,Bronx,350,0,0,0,0,339.43
2023-07-23,Bronx,350,0,0,0,350,335.86
2024-01-05,Bronx,350,0,0,0,0,330.0
2024-04-09,Bronx,350,0,0,0,0,324.14
2023-09-20,Bronx,350,0,0,0,0,321.43
2023-01-24,Bronx,350,0,0,0,0,312.14
2023-04-12,Bronx,351,0,0,0,0,330.43
2024-10-09,Bronx,351,0,0,0,0,352.71
2024-05-27,Bronx,351,0,0,0,0,370.0
2023-11-07,Bronx,351,0,0,0,0,331.71
2024-06-13,Bronx,351,0,0,0,0,356.43
2024-11-12,Bronx,351,0,0,0,0,343.57
2023-04-17,Bronx,352,0,0,0,0,336.71
2024-10-31,Bronx,352,0,0,0,0,342.29
2024-08-20,Bronx,352,0,0,0,0,346.0
2024-07-15,Bronx,352,0,0,0,0,365.0
2023-01-04,Bronx,352,0,0,0,0,315.14
2024-08-26,Bronx,352,0,0,0,0,342.57
2023-06-02,Bronx,352,0,0,0,0,342.43
2023-08-02,Bronx,352,0,0,0,0,341.71
2023-03-10,Bronx,352,0,0,0,0,310.71
2023-05-15,Bronx,352,0,0,0,0,342.29
2024-12-13,Bronx,352,0,0,0,0,314.71
2024-12-02,Bronx,352,0,0,0,0,328.14
2023-05-02,Bronx,353,0,0,0,0,325.0
2023-12-05,Bronx,353,0,0,0,0,335.29
2023-08-13,Bronx,353,0,0,0,353,342.86
2024-10-24,Bronx,353,0,0,0,0,358.43
2024-03-22,Bronx,353,0,0,0,0,336.86
2024-11-19,Bronx,353,0,0,0,0,332.43
2023-04-11,Bronx,353,0,0,0,0,330.86
2024-08-08,Bronx,353,0,0,0,0,338.43
2023-08-01,Bronx,354,0,0,0,0,338.71
2023-04-05,Bronx,354,0,0,0,0,326.57
2024-07-23,Bronx,354,0,0,0,0,351.71
2023-10-27,Bronx,354,0,0,0,0,336.86
2024-03-06,Bronx,355,0,0,0,0,336.86
2024-08-03,Bronx,355,0,0,0,355,377.14
2024-05-16,Bronx,355,0,0,0,0,331.0
2024-06-23,Bronx,355,0,0,0,355,352.43
2023-08-22,Bronx,355,0,0,0,0,331.43
2023-04-13,Bronx,355,0,0,0,0,330.0
2024-09-24,Bronx,355,0,0,0,0,354.0
2024-09-10,Bronx,355,0,0,0,0,356.14
2024-06-15,Bronx,355,0,0,0,355,356.86
2023-07-14,Bronx,355,0,0,0,0,340.29
2024-06-08,Bronx,356,0,0,0,356,349.57
2023-08-30,Bronx,356,0,0,0,0,322.71
2024-04-12,Bronx,356,0,0,0,0,323.29
2024-07-30,Bronx,356,0,0,0,0,368.0
2023-05-22,Bronx,356,0,0,0,0,353.14
2024-10-22,Bronx,356,0,0,0,0,342.57
2023-05-31,Bronx,356,0,0,0,0,339.71
2024-03-07,Bronx,356,0,0,0,0,341.0
2023-06-07,Bronx,356,0,0,0,0,348.43
2024-07-02,Bronx,356,0,0,0,0,337.86
2024-08-30,Bronx,356,0,0,0,0,355.29
2024-04-16,Bronx,356,0,0,0,0,329.14
2024-02-15,Bronx,357,0,0,0,0,334.43
2023-08-11,Bronx,357,0,0,0,0,335.57
2024-05-28,Bronx,357,0,0,0,0,371.57
2023-01-05,Bronx,357,0,0,0,0,323.71
2024-10-21,Bronx,357,0,0,0,0,337.0
2024-07-29,Bronx,357,0,0,0,0,367.71
2023-09-08,Bronx,357,0,0,0,0,340.0
2024-03-12,Bronx,358,0,0,0,0,330.86
2023-06-14,Bronx,358,0,0,0,0,347.29
2023-04-06,Bronx,358,0,0,0,0,324.71
2024-07-07,Bronx,358,0,0,0,358,356.86
2024-07-03,Bronx,358,0,0,0,0,342.86
2024-10-11,Bronx,358,0,0,0,0,344.0
2022-11-30,Bronx,359,0,0,0,0,296.14
2024-02-14,Bronx,359,0,0,0,0,333.14
2024-08-16,Bronx,359,0,0,0,0,346.86
2022-12-01,Bronx,359,0,0,0,0,311.0
2023-10-19,Bronx,359,0,0,0,0,324.43
2024-06-17,Bronx,360,0,0,0,0,356.14
2024-02-06,Bronx,360,0,0,0,0,352.0
2024-05-15,Bronx,361,0,0,0,0,330.0
2024-08-28,Bronx,361,0,0,0,0,354.29
2024-06-07,Bronx,361,0,0,0,0,348.43
2023-07-21,Bronx,361,0,0,0,0,338.86
2023-07-05,Bronx,361,0,0,0,0,333.43
2024-09-18,Bronx,361,0,0,0,0,376.14
2023-12-15,Bronx,361,0,0,0,0,323.43
2024-10-10,Bronx,361,0,0,0,0,351.43
2024-01-12,Bronx,362,0,0,0,0,316.14
2024-06-04,Bronx,362,0,0,0,0,342.29
2024-01-01,Bronx,362,0,0,0,0,320.14
2024-11-29,Bronx,362,0,0,0,0,334.14
2023-07-18,Bronx,362,0,0,0,0,342.0
2023-09-12,Bronx,362,0,0,0,0,334.14
2024-07-22,Bronx,362,0,0,0,0,355.0
2024-08-10,Bronx,362,0,0,0,362,338.43
2023-11-03,Bronx,363,0,0,0,0,330.0
2023-07-20,Bronx,363,0,0,0,0,338.0
2024-11-15,Bronx,363,0,0,0,0,333.0
2023-06-10,Bronx,363,0,0,0,363,350.43
2024-07-08,Bronx,363,0,0,0,0,354.86
2024-07-17,Bronx,364,0,0,0,0,360.43
2024-06-24,Bronx,364,0,0,0,0,353.0
2023-10-06,Bronx,364,0,0,0,0,362.29
2024-05-23,Bronx,365,0,0,0,0,353.29
2023-09-05,Bronx,365,0,0,0,0,342.71
2024-06-14,Bronx,365,0,0,0,0,357.0
2023-08-09,Bronx,366,0,0,0,0,333.71
2023-06-06,Bronx,366,0,0,0,0,348.43
2023-06-23,Bronx,366,0,0,0,0,347.57
2023-10-02,Bronx,367,0,0,0,0,321.0
2024-07-31,Bronx,367,0,0,0,0,370.57
2023-11-24,Bronx,367,0,0,0,0,309.43
2023-05-05,Bronx,367,0,0,0,0,340.57
2024-02-02,Bronx,367,0,0,0,0,346.86
2023-12-29,Bronx,367,0,0,0,0,309.71
2024-01-24,Bronx,367,0,0,0,0,323.29
2024-03-14,Bronx,368,0,0,0,0,331.14
2023-06-08,Bronx,368,0,0,0,0,344.71
2024-07-25,Bronx,368,0,0,0,0,354.43
2023-07-07,Bronx,368,0,0,0,0,344.14
2024-09-09,Bronx,368,0,0,0,0,354.43
2024-09-19,Bronx,368,0,0,0,0,371.14
2024-08-24,Bronx,368,0,0,0,368,339.14
2024-11-07,Bronx,368,0,0,0,0,357.71
2023-02-15,Bronx,368,0,0,0,0,314.0
2024-07-13,Bronx,369,0,0,0,369,369.43
2024-06-09,Bronx,370,0,0,0,370,353.57
2024-06-25,Bronx,370,0,0,0,0,356.71
2024-10-03,Bronx,370,0,0,0,0,355.0
2023-07-01,Bronx,370,0,0,0,370,333.0
2024-08-14,Bronx,371,0,0,0,0,352.43
2023-03-30,Bronx,371,0,0,0,0,325.43
2024-05-26,Bronx,371,0,0,0,371,369.43
2024-04-05,Bronx,371,0,0,0,0,308.29
2023-11-09,Bronx,371,0,0,0,0,336.71
2023-10-11,Bronx,372,0,0,0,0,355.71
2023-01-20,Bronx,372,0,0,0,0,309.0
2023-01-13,Bronx,372,0,0,0,0,315.0
2024-09-05,Bronx,372,0,0,0,0,343.71
2023-05-18,Bronx,372,0,0,0,0,359.71
2024-09-15,Bronx,373,0,0,0,373,378.29
2023-06-22,Bronx,374,0,0,0,0,349.71
2024-07-28,Bronx,374,0,0,0,374,368.43
2023-05-09,Bronx,374,0,0,0,0,347.29
2023-11-15,Bronx,374,0,0,0,0,328.43
2024-06-19,Bronx,375,0,0,0,0,354.86
2024-10-23,Bronx,375,0,0,0,0,354.71
2023-05-01,Bronx,375,0,0,0,0,322.86
2024-05-25,Bronx,375,0,0,0,375,363.14
2024-05-01,Bronx,375,0,0,0,0,326.43
2023-11-01,Bronx,375,0,0,0,0,335.29
2024-06-21,Bronx,376,0,0,0,0,355.71
2024-10-25,Bronx,376,0,0,0,0,357.0
2024-07-16,Bronx,377,0,0,0,0,364.57
2024-07-01,Bronx,377,0,0,0,0,339.86
2024-03-15,Bronx,377,0,0,0,0,335.29
2024-07-20,Bronx,377,0,0,0,377,354.14
2023-05-26,Bronx,378,0,0,0,0,347.57
2023-09-01,Bronx,379,0,0,0,0,338.0
2024-10-30,Bronx,379,0,0,0,0,342.43
2024-07-09,Bronx,380,0,0,0,0,358.29
2024-07-27,Bronx,380,0,0,0,380,362.71
2023-11-17,Bronx,380,0,0,0,0,332.14
2023-06-16,Bronx,381,0,0,0,0,348.43
2023-05-12,Bronx,381,0,0,0,0,337.29
2024-06-05,Bronx,381,0,0,0,0,348.57
2023-06-20,Bronx,381,0,0,0,0,346.86
2023-05-16,Bronx,381,0,0,0,0,343.29
2023-07-12,Bronx,382,0,0,0,0,348.14
2023-08-18,Bronx,382,0,0,0,0,339.29
2023-10-25,Bronx,382,0,0,0,0,339.86
2023-10-03,Bronx,383,0,0,0,0,332.0
2024-01-11,Bronx,383,0,0,0,0,314.43
2024-11-20,Bronx,383,0,0,0,0,339.57
2024-09-06,Bronx,383,0,0,0,0,347.57
2024-01-26,Bronx,384,0,0,0,0,329.0
2024-11-06,Bronx,384,0,0,0,0,355.43
2024-08-19,Bronx,385,0,0,0,0,345.0
2024-07-12,Bronx,385,0,0,0,0,363.43
2024-08-27,Bronx,386,0,0,0,0,347.43
2024-10-18,Bronx,386,0,0,0,0,324.0
2024-06-12,Bronx,387,0,0,0,0,352.14
2023-01-01,Bronx,387,0,0,0,387,298.57
2024-05-03,Bronx,387,0,0,0,0,336.86
2024-11-27,Bronx,387,0,0,0,0,342.57
2024-11-25,Bronx,388,0,0,0,0,345.71
2024-05-24,Bronx,388,0,0,0,0,359.14
2023-09-13,Bronx,389,0,0,0,0,340.14
2024-08-09,Bronx,389,0,0,0,0,337.43
2024-09-13,Bronx,390,0,0,0,0,360.29
2023-05-23,Bronx,391,0,0,0,0,354.57
2024-10-01,Bronx,391,0,0,0,0,334.14
2024-05-08,Bronx,391,0,0,0,0,335.43
2023-10-10,Bronx,392,0,0,0,0,352.57
2024-07-26,Bronx,392,0,0,0,0,362.29
2024-07-10,Bronx,393,0,0,0,0,363.29
2023-06-01,Bronx,394,0,0,0,0,346.14
2024-07-05,Bronx,394,0,0,0,0,354.29
2024-05-22,Bronx,394,0,0,0,0,351.86
2024-08-02,Bronx,396,0,0,0,0,380.71
2024-02-16,Bronx,397,0,0,0,0,334.14
2024-03-01,Bronx,397,0,0,0,0,318.14
2024-11-01,Bronx,399,0,0,0,0,345.57
2024-04-19,Bronx,399,0,0,0,0,332.71
2024-02-09,Bronx,399,0,0,0,0,345.71
2023-05-03,Bronx,400,0,0,0,0,338.57
2023-05-17,Bronx,401,0,0,0,0,351.43
2024-09-12,Bronx,403,0,0,0,0,359.29
2023-02-01,Bronx,405,0,0,0,0,318.57
2023-12-01,Bronx,408,0,0,0,0,318.86
2024-10-02,Bronx,409,0,0,0,0,347.86
2024-10-04,Bronx,410,0,0,0,0,366.14
2023-12-08,Bronx,410,0,0,0,0,327.0
2024-09-20,Bronx,418,0,0,0,0,375.14
2023-10-05,Bronx,419,0,0,0,0,350.0
2024-09-14,Bronx,426,0,0,0,426,374.0
2024-02-01,Bronx,430,0,0,0,0,349.29
2024-08-01,Bronx,435,0,0,0,0,380.14
2024-12-25,Brooklyn,215,0,0,0,0,309.43
2024-12-31,Brooklyn,236,0,0,0,0,308.0
2022-12-25,Brooklyn,257,0,0,0,257,339.43
2022-12-24,Brooklyn,261,0,0,0,261,347.14
2024-12-24,Brooklyn,263,0,0,0,0,331.0
2024-11-28,Brooklyn,263,0,0,0,0,396.71
2023-11-23,Brooklyn,282,0,0,0,0,380.29
2022-11-24,Brooklyn,284,0,0,0,0,371.43
2024-12-22,Brooklyn,293,0,0,0,293,348.57
2022-12-26,Brooklyn,298,0,0,0,0,330.71
2024-12-27,Brooklyn,300,0,0,0,0,295.14
2022-12-18,Brooklyn,311,0,0,0,311,390.0
2024-12-16,Brooklyn,316,0,0,0,0,376.57
2023-12-31,Brooklyn,316,0,0,0,316,361.29
2023-04-30,Brooklyn,320,0,0,0,320,402.14
2024-12-23,Brooklyn,323,0,0,0,0,349.57
2023-12-25,Brooklyn,326,0,0,0,0,393.29
2023-02-04,Brooklyn,328,0,0,0,328,397.0
2024-12-21,Brooklyn,328,0,0,0,328,356.43
2022-12-11,Brooklyn,330,0,0,0,330,396.43
2024-12-28,Brooklyn,331,0,0,0,331,295.57
2023-01-22,Brooklyn,331,0,0,0,331,411.29
2023-02-05,Brooklyn,333,0,0,0,333,396.14
2024-03-10,Brooklyn,336,0,0,0,336,408.57
2024-01-07,Brooklyn,336,0,0,0,336,418.86
2024-03-31,Brooklyn,336,0,0,0,336,397.29
2024-03-23,Brooklyn,337,0,0,0,337,395.86
2024-03-17,Brooklyn,337,0,0,0,337,435.43
2023-02-22,Brooklyn,338,0,0,0,0,381.71
2023-03-19,Brooklyn,339,0,0,0,339,401.0
2023-01-29,Brooklyn,339,0,0,0,339,390.86
2023-12-27,Brooklyn,340,0,0,0,0,376.14
2023-03-12,Brooklyn,341,0,0,0,341,405.0
2022-12-04,Brooklyn,341,0,0,0,341,404.57
2022-11-19,Brooklyn,343,0,0,0,343,370.5
2024-12-26,Brooklyn,344,0,0,0,0,306.14
2024-01-14,Brooklyn,345,0,0,0,345,399.29
2023-11-19,Brooklyn,346,0,0,0,346,417.43
2023-09-24,Brooklyn,346,0,0,0,346,396.14
2024-12-15,Brooklyn,348,0,0,0,348,386.57
2022-11-27,Brooklyn,349,0,0,0,349,378.43
2023-09-18,Brooklyn,352,0,0,0,0,424.57
2023-09-29,Brooklyn,352,0,0,0,0,384.14
2022-12-23,Brooklyn,353,0,0,0,0,368.43
2024-01-16,Brooklyn,353,0,0,0,0,391.29
2023-04-23,Brooklyn,354,0,0,0,354,421.43
2023-12-28,Brooklyn,354,0,0,0,0,369.0
2022-12-12,Brooklyn,356,0,0,0,0,389.29
2023-02-27,Brooklyn,356,0,0,0,0,377.29
2023-12-26,Brooklyn,356,0,0,0,0,385.29
2023-09-25,Brooklyn,357,0,0,0,0,396.86
2023-12-10,Brooklyn,358,0,0,0,358,428.43
2022-12-19,Brooklyn,359,0,0,0,0,390.43
2024-01-13,Brooklyn,360,0,0,0,360,398.0
2024-02-13,Brooklyn,361,0,0,0,0,421.86
2023-10-08,Brooklyn,361,0,0,0,361,435.43
2024-01-21,Brooklyn,361,0,0,0,361,384.57
2024-09-29,Brooklyn,361,0,0,0,361,423.29
2023-02-28,Brooklyn,362,0,0,0,0,374.43
2024-04-07,Brooklyn,362,0,0,0,362,407.71
2024-12-29,Brooklyn,362,0,0,0,362,305.43
2024-03-24,Brooklyn,362,0,0,0,362,399.43
2024-11-03,Brooklyn,362,0,0,0,362,436.57
2024-10-13,Brooklyn,363,0,0,0,363,439.86
2022-12-29,Brooklyn,363,0,0,0,0,328.0
2023-03-26,Brooklyn,364,0,0,0,364,403.0
2023-03-06,Brooklyn,364,0,0,0,0,408.57
2024-02-19,Brooklyn,364,0,0,0,0,384.86
2023-01-23,Brooklyn,365,0,0,0,0,410.71
2023-01-28,Brooklyn,365,0,0,0,365,389.71
2024-01-09,Brooklyn,365,0,0,0,0,402.14
2023-01-02,Brooklyn,365,0,0,0,0,387.43
2024-01-28,Brooklyn,366,0,0,0,366,433.57
2024-12-18,Brooklyn,366,0,0,0,0,371.57
2023-04-10,Brooklyn,366,0,0,0,0,423.86
2023-01-14,Brooklyn,366,0,0,0,366,417.29
2024-02-04,Brooklyn,367,0,0,0,367,436.43
2024-12-19,Brooklyn,367,0,0,0,0,366.86
2023-09-17,Brooklyn,367,0,0,0,367,430.86
2024-11-21,Brooklyn,367,0,0,0,0,416.0
2024-12-30,Brooklyn,368,0,0,0,0,311.86
2024-01-15,Brooklyn,368,0,0,0,0,393.0
2022-12-22,Brooklyn,368,0,0,0,0,373.14
2024-12-01,Brooklyn,368,0,0,0,368,389.29
2023-12-18,Brooklyn,368,0,0,0,0,397.86
2024-02-24,Brooklyn,368,0,0,0,368,396.57
2024-11-09,Brooklyn,368,0,0,0,368,438.86
2023-01-16,Brooklyn,369,0,0,0,0,405.14
2022-11-20,Brooklyn,369,0,0,0,369,370.0
2023-05-20,Brooklyn,369,0,0,0,369,426.71
2024-12-08,Brooklyn,370,0,0,0,370,408.71
2023-09-23,Brooklyn,371,0,0,0,371,399.14
2024-02-25,Brooklyn,371,0,0,0,371,395.0
2023-03-04,Brooklyn,371,0,0,0,371,404.29
2023-02-19,Brooklyn,371,0,0,0,371,413.14
2024-04-02,Brooklyn,372,0,0,0,0,396.0
2023-02-12,Brooklyn,373,0,0,0,373,413.29
2023-10-09,Brooklyn,374,0,0,0,0,424.0
2023-11-25,Brooklyn,374,0,0,0,374,373.0
2023-02-26,Brooklyn,374,0,0,0,374,380.43
2023-12-17,Brooklyn,375,0,0,0,375,404.71
2022-12-27,Brooklyn,375,0,0,0,0,330.0
2024-12-14,Brooklyn,375,0,0,0,375,389.71
2024-04-03,Brooklyn,376,0,0,0,0,386.29
2022-12-31,Brooklyn,376,0,0,0,376,347.71
2022-12-30,Brooklyn,376,0,0,0,0,331.29
2024-01-06,Brooklyn,376,0,0,0,376,416.0
2024-01-20,Brooklyn,376,0,0,0,376,382.29
2024-12-20,Brooklyn,377,0,0,0,0,363.14
2023-08-20,Brooklyn,377,0,0,0,377,414.0
2024-03-16,Brooklyn,377,0,0,0,377,435.29
2023-10-14,Brooklyn,377,0,0,0,377,411.43
2022-12-10,Brooklyn,378,0,0,0,378,398.0
2023-02-20,Brooklyn,378,0,0,0,0,405.29
2023-12-24,Brooklyn,378,0,0,0,378,399.29
2024-12-02,Brooklyn,378,0,0,0,0,380.86
2024-04-25,Brooklyn,378,0,0,0,0,407.43
2023-08-27,Brooklyn,378,0,0,0,378,415.14
2024-07-19,Brooklyn,379,0,0,0,0,422.14
2024-09-23,Brooklyn,380,0,0,0,0,443.14
2022-12-20,Brooklyn,380,0,0,0,0,387.14
2023-11-27,Brooklyn,381,0,0,0,0,376.86
2024-09-28,Brooklyn,381,0,0,0,381,433.0
2023-01-15,Brooklyn,381,0,0,0,381,416.14
2024-10-14,Brooklyn,381,0,0,0,0,434.71
2024-02-11,Brooklyn,381,0,0,0,381,435.57
2023-04-09,Brooklyn,381,0,0,0,381,430.71
2023-06-04,Brooklyn,381,0,0,0,381,438.14
2023-02-16,Brooklyn,381,0,0,0,0,420.57
2024-02-18,Brooklyn,382,0,0,0,382,393.86
2024-03-09,Brooklyn,382,0,0,0,382,415.43
2023-02-21,Brooklyn,382,0,0,0,0,394.86
2023-03-25,Brooklyn,382,0,0,0,382,399.43
2023-11-05,Brooklyn,382,0,0,0,382,437.14
2024-07-28,Brooklyn,382,0,0,0,382,429.0
2023-02-24,Brooklyn,383,0,0,0,0,382.29
2022-11-30,Brooklyn,383,0,0,0,0,376.43
2023-01-25,Brooklyn,383,0,0,0,0,394.29
2024-02-22,Brooklyn,383,0,0,0,0,395.43
2024-07-14,Brooklyn,384,0,0,0,384,442.43
2023-12-14,Brooklyn,384,0,0,0,0,411.71
2024-03-03,Brooklyn,384,0,0,0,384,417.29
2024-03-21,Brooklyn,384,0,0,0,0,419.0
2023-04-29,Brooklyn,384,0,0,0,384,407.0
2024-11-10,Brooklyn,385,0,0,0,385,442.14
2023-03-16,Brooklyn,385,0,0,0,0,404.14
2023-11-26,Brooklyn,385,0,0,0,385,378.57
2023-12-03,Brooklyn,385,0,0,0,385,413.14
2024-09-08,Brooklyn,385,0,0,0,385,444.29
2023-09-30,Brooklyn,385,0,0,0,385,386.14
2024-12-09,Brooklyn,386,0,0,0,0,409.86
2024-12-05,Brooklyn,386,0,0,0,0,402.57
2022-12-16,Brooklyn,386,0,0,0,0,388.14
2023-08-05,Brooklyn,386,0,0,0,386,438.86
2024-12-11,Brooklyn,386,0,0,0,0,398.86
2024-04-21,Brooklyn,387,0,0,0,387,430.14
2023-03-14,Brooklyn,387,0,0,0,0,405.43
2024-03-28,Brooklyn,387,0,0,0,0,393.57
2023-05-28,Brooklyn,387,0,0,0,387,424.14
2024-03-02,Brooklyn,387,0,0,0,387,415.43
2022-11-21,Brooklyn,387,0,0,0,0,374.25
2024-05-12,Brooklyn,388,0,0,0,388,436.14
2023-04-02,Brooklyn,388,0,0,0,388,421.43
2023-04-22,Brooklyn,388,0,0,0,388,427.29
2023-10-15,Brooklyn,389,0,0,0,389,415.43
2023-01-08,Brooklyn,389,0,0,0,389,422.29
2024-02-17,Brooklyn,389,0,0,0,389,393.71
2023-08-13,Brooklyn,389,0,0,0,389,433.57
2022-12-28,Brooklyn,389,0,0,0,0,328.71
2024-04-22,Brooklyn,390,0,0,0,0,422.71
2023-03-13,Brooklyn,390,0,0,0,0,408.71
2024-01-17,Brooklyn,390,0,0,0,0,378.43
2024-11-11,Brooklyn,390,0,0,0,0,435.14
2023-01-19,Brooklyn,390,0,0,0,0,408.71
2023-05-14,Brooklyn,390,0,0,0,390,441.57
2023-02-25,Brooklyn,390,0,0,0,390,380.0
2023-04-25,Brooklyn,391,0,0,0,0,411.86
2022-12-15,Brooklyn,391,0,0,0,0,394.43
2023-02-09,Brooklyn,391,0,0,0,0,387.29
2023-07-18,Brooklyn,392,0,0,0,0,436.14
2024-04-11,Brooklyn,392,0,0,0,0,424.14
2024-03-30,Brooklyn,392,0,0,0,392,401.0
2023-08-06,Brooklyn,392,0,0,0,392,437.57
2024-03-25,Brooklyn,392,0,0,0,0,390.43
2023-05-21,Brooklyn,392,0,0,0,392,427.0
2022-11-28,Brooklyn,392,0,0,0,0,379.14
2024-02-26,Brooklyn,392,0,0,0,0,399.0
2024-03-05,Brooklyn,392,0,0,0,0,417.86
2024-12-17,Brooklyn,393,0,0,0,0,374.43
2023-07-09,Brooklyn,393,0,0,0,393,433.43
2023-11-20,Brooklyn,393,0,0,0,0,416.14
2023-10-21,Brooklyn,393,0,0,0,393,428.14
2024-02-16,Brooklyn,394,0,0,0,0,396.71
2023-05-24,Brooklyn,394,0,0,0,0,420.57
2023-11-12,Brooklyn,394,0,0,0,394,432.29
2023-09-16,Brooklyn,394,0,0,0,394,438.43
2023-11-28,Brooklyn,395,0,0,0,0,374.86
2023-04-11,Brooklyn,395,0,0,0,0,412.57
2024-04-20,Brooklyn,395,0,0,0,395,431.43
2023-07-16,Brooklyn,395,0,0,0,395,436.43
2023-05-07,Brooklyn,395,0,0,0,395,447.43
2023-04-16,Brooklyn,395,0,0,0,395,423.29
2024-04-18,Brooklyn,395,0,0,0,0,425.57
2023-08-24,Brooklyn,395,0,0,0,0,411.71
2024-06-30,Brooklyn,395,0,0,0,395,450.57
2024-08-06,Brooklyn,395,0,0,0,0,442.0
2023-03-05,Brooklyn,396,0,0,0,396,407.43
2024-04-14,Brooklyn,396,0,0,0,396,424.29
2024-04-28,Brooklyn,396,0,0,0,396,402.71
2022-12-03,Brooklyn,396,0,0,0,396,405.71
