complaint_date,borough,total_complaints,high_severity_complaints,medium_severity_complaints,other_severity_complaints,weekend_complaints,total_complaints_ma7
2024-12-08,Manhattan,331,94,182,55,331,348.14
2024-04-03,Manhattan,331,103,195,33,0,325.57
2023-01-28,Manhattan,331,114,179,38,331,327.86
2022-12-29,Manhattan,332,126,172,34,0,267.0
2023-04-05,Manhattan,332,96,177,59,0,339.43
2023-01-18,Manhattan,332,111,170,51,0,339.86
2023-12-07,Manhattan,332,106,173,53,0,365.57
2024-02-27,Manhattan,332,108,184,40,0,340.86
2023-09-26,Manhattan,332,109,184,39,0,353.0
2023-09-04,Manhattan,332,111,177,44,0,387.86
2023-02-06,Manhattan,332,118,167,47,0,329.86
2022-12-05,Manhattan,333,117,174,42,0,362.0
2023-10-09,Manhattan,333,107,166,60,0,376.71
2023-09-10,Manhattan,333,115,176,42,333,368.29
2023-09-29,Manhattan,333,118,175,40,0,344.57
2023-01-24,Manhattan,334,104,174,56,0,350.29
2024-05-27,Manhattan,334,113,184,37,0,397.0
2023-01-14,Manhattan,334,136,167,31,334,343.43
2024-03-16,Manhattan,334,109,185,40,334,382.86
2023-12-10,Manhattan,334,122,166,46,334,360.86
2023-02-23,Manhattan,334,105,190,39,0,332.14
2024-09-08,Manhattan,334,105,181,48,334,382.14
2023-11-21,Manhattan,335,110,186,39,0,361.71
2024-12-10,Manhattan,335,98,200,37,0,345.29
2024-12-11,Manhattan,335,100,191,44,0,347.71
2023-05-28,Manhattan,335,123,176,36,335,375.57
2023-11-28,Manhattan,335,97,191,47,0,329.71
2024-09-22,Manhattan,335,117,173,45,335,410.43
2023-08-13,Manhattan,335,102,196,37,335,381.86
2023-02-21,Manhattan,335,132,164,39,0,346.71
2024-08-25,Manhattan,335,124,166,45,335,390.0
2024-09-02,Manhattan,335,107,186,42,0,371.43
2024-04-21,Manhattan,335,112,184,39,335,377.86
2023-01-26,Manhattan,336,96,202,38,0,342.86
2023-04-04,Manhattan,336,117,167,52,0,338.43
2024-12-14,Manhattan,336,120,171,45,336,337.71
2024-02-26,Manhattan,336,92,196,48,0,337.57
2023-08-16,Manhattan,336,120,167,49,0,369.43
2023-02-14,Manhattan,336,108,180,48,0,344.14
2024-03-23,Manhattan,337,97,203,37,337,358.43
2024-02-21,Manhattan,337,94,202,41,0,338.57
2023-04-10,Manhattan,337,130,170,37,0,341.71
2024-10-13,Manhattan,338,117,178,43,338,391.29
2024-11-10,Manhattan,338,108,189,41,338,397.14
2023-02-10,Manhattan,338,110,181,47,0,328.29
2023-02-20,Manhattan,338,127,176,35,0,346.86
2023-11-22,Manhattan,338,124,183,31,0,354.0
2023-08-19,Manhattan,339,123,176,40,339,373.29
2023-03-20,Manhattan,339,98,191,50,0,335.14
2023-12-22,Manhattan,339,136,166,37,0,355.43
2022-12-16,Manhattan,339,122,159,58,0,339.86
2024-10-27,Manhattan,341,106,198,37,341,398.57
2023-11-13,Manhattan,341,110,184,47,0,371.71
2023-05-29,Manhattan,341,112,188,41,0,368.0
2023-01-27,Manhattan,341,120,167,54,0,330.43
2023-03-03,Manhattan,341,121,185,35,0,341.43
2024-01-31,Manhattan,341,101,190,50,0,365.0
2023-10-07,Manhattan,341,122,176,43,341,393.57
2024-12-12,Manhattan,341,100,187,54,0,345.71
2024-02-17,Manhattan,341,123,168,50,341,342.43
2023-09-25,Manhattan,342,111,179,52,0,357.57
2024-12-03,Manhattan,342,112,178,52,0,332.0
2022-12-12,Manhattan,342,102,186,54,0,363.29
2024-12-02,Manhattan,343,104,193,46,0,337.71
2022-12-14,Manhattan,343,120,184,39,0,356.14
2024-07-21,Manhattan,343,124,190,29,343,380.0
2024-09-01,Manhattan,343,110,197,36,343,377.29
2023-12-23,Manhattan,343,118,186,39,343,344.43
2023-03-15,Manhattan,343,127,164,52,0,332.43
2022-12-21,Manhattan,343,112,182,49,0,339.0
2023-01-23,Manhattan,343,113,181,49,0,354.43
2023-04-13,Manhattan,343,126,178,39,0,350.57
2023-01-03,Manhattan,343,123,176,44,0,354.14
2023-02-27,Manhattan,344,131,166,47,0,318.29
2023-11-27,Manhattan,344,130,160,54,0,329.71
2023-01-07,Manhattan,344,110,188,46,344,365.86
2023-03-11,Manhattan,344,115,186,43,344,336.0
2023-10-15,Manhattan,345,111,184,50,345,362.71
2023-12-27,Manhattan,345,110,192,43,0,311.43
2023-06-04,Manhattan,346,116,189,41,346,375.43
2023-06-11,Manhattan,346,125,182,39,346,388.0
2023-10-23,Manhattan,346,122,184,40,0,371.57
2024-12-20,Manhattan,346,110,195,41,0,337.29
2024-03-27,Manhattan,346,102,201,43,0,343.29
2024-05-19,Manhattan,347,114,188,45,347,381.0
2023-04-19,Manhattan,347,131,172,44,0,352.86
2023-04-21,Manhattan,347,121,181,45,0,358.0
2023-11-04,Manhattan,347,131,184,32,347,387.29
2023-04-11,Manhattan,347,117,178,52,0,343.29
2024-12-07,Manhattan,348,122,172,54,348,346.86
2024-10-05,Manhattan,348,121,188,39,348,379.71
2023-05-27,Manhattan,348,119,188,41,348,369.29
2023-01-21,Manhattan,349,119,199,31,349,354.14
2024-10-28,Manhattan,349,90,202,57,0,392.43
2023-11-25,Manhattan,349,115,191,43,349,326.71
2024-02-28,Manhattan,349,104,204,41,0,342.57
2022-12-20,Manhattan,349,114,189,46,0,339.0
2023-01-13,Manhattan,349,119,180,50,0,344.86
2023-12-18,Manhattan,350,123,184,43,0,353.14
2023-04-17,Manhattan,350,124,187,39,0,354.43
2023-07-30,Manhattan,350,132,175,43,350,377.86
2023-11-20,Manhattan,350,104,195,51,0,370.14
2024-08-18,Manhattan,351,123,192,36,351,393.29
2024-07-07,Manhattan,351,123,186,42,351,369.57
2023-04-22,Manhattan,351,115,196,40,351,355.43
2024-02-05,Manhattan,351,97,200,54,0,358.43
2024-06-10,Manhattan,352,102,199,51,0,379.29
2024-01-22,Manhattan,352,112,189,51,0,346.43
2023-04-14,Manhattan,352,109,191,52,0,343.71
2024-04-05,Manhattan,352,106,206,40,0,334.57
2023-12-08,Manhattan,352,160,147,45,0,357.57
2023-06-18,Manhattan,352,112,195,45,352,379.14
2024-03-04,Manhattan,353,126,173,54,0,345.57
2023-07-12,Manhattan,353,128,176,49,0,371.29
2024-11-24,Manhattan,353,126,182,45,353,385.29
2023-02-03,Manhattan,353,123,185,45,0,347.29
2023-03-18,Manhattan,353,136,180,37,353,335.86
2023-03-09,Manhattan,353,121,188,44,0,328.71
2024-01-03,Manhattan,354,126,190,38,0,345.86
2024-03-09,Manhattan,354,117,191,46,354,359.43
2024-05-13,Manhattan,354,100,204,50,0,372.71
2024-07-28,Manhattan,355,129,187,39,355,396.0
2024-01-23,Manhattan,355,123,197,35,0,353.57
2024-06-18,Manhattan,355,121,193,41,0,371.86
2024-12-05,Manhattan,355,102,216,37,0,349.57
2023-09-11,Manhattan,355,129,190,36,0,371.57
2024-01-13,Manhattan,355,123,184,48,355,370.0
2023-05-20,Manhattan,355,116,190,49,355,363.14
2024-01-17,Manhattan,356,115,197,44,0,343.0
2024-12-13,Manhattan,356,105,210,41,0,339.43
2022-11-26,Manhattan,356,136,168,52,356,324.67
2023-05-30,Manhattan,356,125,189,42,0,363.43
2024-03-17,Manhattan,356,128,186,42,356,395.43
2023-06-29,Manhattan,356,125,197,34,0,382.43
2024-01-30,Manhattan,356,106,212,38,0,372.0
2024-05-26,Manhattan,357,125,194,38,357,404.43
2024-03-26,Manhattan,357,97,207,53,0,349.71
2023-11-11,Manhattan,357,108,214,35,357,378.71
2023-08-14,Manhattan,357,109,201,47,0,377.71
2024-03-06,Manhattan,357,106,205,46,0,352.57
2023-05-10,Manhattan,357,135,170,52,0,364.86
2023-12-13,Manhattan,357,101,210,46,0,350.57
2023-03-16,Manhattan,357,126,190,41,0,333.0
2024-09-30,Manhattan,357,128,173,56,0,377.86
2024-04-01,Manhattan,358,112,200,46,0,332.43
2023-12-20,Manhattan,358,135,177,46,0,352.57
2023-05-13,Manhattan,358,114,200,44,358,361.29
2024-11-22,Manhattan,358,98,222,38,0,378.71
2024-06-24,Manhattan,358,118,190,50,0,380.43
2023-04-25,Manhattan,359,124,177,58,0,353.14
2023-03-02,Manhattan,359,121,180,58,0,334.71
2023-09-30,Manhattan,359,130,183,46,359,350.57
2024-04-22,Manhattan,359,118,191,50,0,371.71
2022-12-31,Manhattan,359,147,171,41,359,295.43
2023-05-08,Manhattan,359,128,185,46,0,373.86
2023-12-30,Manhattan,359,145,184,30,359,314.0
2023-07-31,Manhattan,359,124,187,48,0,373.71
2023-02-13,Manhattan,359,126,179,54,0,341.71
2024-05-14,Manhattan,360,111,195,54,0,365.71
2023-10-18,Manhattan,360,120,194,46,0,362.86
2024-11-27,Manhattan,360,115,198,47,0,364.14
2024-04-11,Manhattan,360,100,208,52,0,370.43
2024-06-06,Manhattan,360,118,201,41,0,387.0
2023-05-11,Manhattan,360,139,177,44,0,363.86
2024-03-21,Manhattan,360,122,201,37,0,363.57
2024-02-16,Manhattan,360,120,193,47,0,346.14
2023-04-24,Manhattan,360,117,204,39,0,358.29
2023-08-08,Manhattan,360,119,200,41,0,394.71
2023-05-09,Manhattan,360,134,175,51,0,370.57
2024-10-19,Manhattan,360,106,206,48,360,393.57
2024-01-29,Manhattan,361,104,212,45,0,371.86
2022-11-28,Manhattan,361,114,196,51,0,325.4
2024-01-20,Manhattan,361,120,192,49,361,333.57
2023-06-08,Manhattan,361,132,181,48,0,383.86
2024-06-23,Manhattan,361,123,196,42,361,381.86
2024-06-22,Manhattan,362,125,203,34,362,377.43
2023-03-28,Manhattan,362,114,187,61,0,337.71
2024-02-06,Manhattan,362,110,210,42,0,359.29
2024-04-06,Manhattan,362,116,200,46,362,343.43
2024-12-19,Manhattan,362,118,208,36,0,338.71
2023-01-11,Manhattan,362,125,192,45,0,349.57
2023-12-04,Manhattan,362,123,199,40,0,365.14
2023-05-16,Manhattan,362,124,188,50,0,356.57
2023-03-08,Manhattan,362,111,189,62,0,329.57
2023-07-03,Manhattan,362,123,193,46,0,374.0
2023-06-03,Manhattan,362,132,191,39,362,373.86
2023-07-04,Manhattan,362,121,194,47,0,373.29
2024-08-03,Manhattan,363,108,222,33,363,396.29
2023-10-02,Manhattan,363,133,196,34,0,364.71
2023-01-17,Manhattan,363,120,203,40,0,344.14
2023-11-10,Manhattan,363,131,191,41,0,377.29
2023-10-21,Manhattan,363,131,193,39,363,370.57
2023-07-29,Manhattan,363,114,210,39,363,380.29
2023-06-15,Manhattan,363,105,208,50,0,380.0
2023-12-15,Manhattan,363,142,190,31,0,351.43
2023-12-19,Manhattan,363,120,199,44,0,352.43
2023-10-16,Manhattan,364,112,196,56,0,367.14
2023-09-19,Manhattan,364,117,199,48,0,360.43
2024-08-06,Manhattan,364,118,212,34,0,383.43
2024-01-01,Manhattan,364,118,197,49,0,344.29
2023-05-31,Manhattan,364,111,205,48,0,361.86
2022-12-03,Manhattan,365,139,173,53,365,364.71
2024-11-11,Manhattan,365,108,201,56,0,397.0
2023-08-12,Manhattan,365,132,199,34,365,389.14
2024-04-20,Manhattan,365,129,200,36,365,377.0
2024-04-27,Manhattan,365,123,199,43,365,370.43
2023-10-30,Manhattan,365,113,215,37,0,376.57
2024-07-15,Manhattan,365,118,194,53,0,402.43
2024-08-08,Manhattan,365,114,218,33,0,368.0
2023-11-24,Manhattan,366,120,207,39,0,333.71
2024-07-08,Manhattan,366,118,192,56,0,369.29
2023-10-24,Manhattan,366,111,202,53,0,367.71
2024-11-04,Manhattan,366,115,204,47,0,399.71
2023-07-25,Manhattan,366,131,195,40,0,384.57
2023-04-28,Manhattan,366,134,190,42,0,359.71
2023-06-17,Manhattan,366,122,205,39,366,378.29
2023-05-18,Manhattan,366,127,188,51,0,363.86
2024-08-29,Manhattan,366,118,199,49,0,382.43
2024-05-06,Manhattan,366,125,193,48,0,388.14
2023-04-06,Manhattan,366,128,203,35,0,345.86
2023-10-29,Manhattan,366,112,203,51,366,373.86
2023-10-12,Manhattan,366,125,191,50,0,365.86
2023-01-06,Manhattan,367,138,170,59,0,368.0
2023-03-10,Manhattan,367,117,202,48,0,332.43
2024-03-22,Manhattan,367,116,209,42,0,358.0
2023-05-04,Manhattan,367,114,207,46,0,356.14
2024-04-25,Manhattan,367,106,216,45,0,370.0
2023-06-27,Manhattan,367,108,214,45,0,392.29
2023-07-23,Manhattan,367,129,191,47,367,380.57
2024-02-10,Manhattan,367,121,199,47,367,363.14
2023-01-30,Manhattan,367,125,187,55,0,333.71
2023-05-06,Manhattan,367,129,193,45,367,373.43
2023-03-31,Manhattan,368,129,194,45,0,326.0
2023-12-12,Manhattan,368,104,207,57,0,354.57
2023-08-29,Manhattan,368,141,186,41,0,367.29
2024-06-17,Manhattan,368,130,191,47,0,378.71
2024-07-14,Manhattan,368,111,200,57,368,402.57
2023-03-21,Manhattan,368,143,172,53,0,342.86
2024-07-01,Manhattan,368,128,193,47,0,380.86
2024-09-12,Manhattan,368,127,185,56,0,399.0
2024-01-19,Manhattan,368,116,216,36,0,332.71
2023-07-21,Manhattan,369,131,187,51,0,376.57
2024-04-04,Manhattan,369,125,192,52,0,331.29
2024-11-30,Manhattan,369,120,199,50,369,339.0
2023-04-15,Manhattan,369,134,190,45,369,349.86
2023-08-05,Manhattan,369,126,210,33,369,394.57
2024-05-11,Manhattan,370,138,194,38,370,382.57
2024-01-18,Manhattan,370,123,202,45,0,340.43
2024-02-08,Manhattan,370,117,210,43,0,366.29
2023-10-22,Manhattan,370,124,192,54,370,374.14
2023-03-24,Manhattan,370,137,174,59,0,345.43
2024-06-26,Manhattan,370,109,214,47,0,382.86
2024-08-12,Manhattan,370,109,222,39,0,387.14
2024-02-09,Manhattan,371,109,209,53,0,357.71
2024-11-18,Manhattan,371,125,202,44,0,390.71
2023-12-21,Manhattan,371,123,194,54,0,358.86
2023-11-02,Manhattan,371,118,198,55,0,393.29
2023-11-30,Manhattan,371,133,185,53,0,349.71
2024-07-03,Manhattan,371,124,206,41,0,378.71
2024-10-20,Manhattan,371,116,202,53,371,398.29
2023-06-19,Manhattan,371,119,199,53,0,376.57
2022-11-25,Manhattan,371,130,189,52,0,309.0
2023-09-07,Manhattan,372,123,202,47,0,390.71
2024-11-16,Manhattan,372,116,213,43,372,392.14
2023-02-15,Manhattan,372,125,198,49,0,341.86
2023-06-22,Manhattan,372,121,204,47,0,388.86
2024-01-25,Manhattan,372,126,191,55,0,358.71
2023-09-09,Manhattan,373,128,201,44,373,374.29
2024-03-05,Manhattan,373,139,182,52,0,351.43
2023-02-02,Manhattan,373,123,205,45,0,345.57
2023-02-09,Manhattan,373,114,199,60,0,330.43
2023-01-12,Manhattan,373,115,204,54,0,347.43
2023-06-14,Manhattan,373,117,215,41,0,379.71
2023-07-02,Manhattan,374,122,205,47,374,377.86
2024-08-13,Manhattan,374,116,214,44,0,388.57
2024-06-12,Manhattan,374,112,214,48,0,378.29
2024-10-26,Manhattan,374,123,204,47,374,402.86
2024-06-05,Manhattan,374,129,207,38,0,392.43
2024-07-19,Manhattan,374,129,192,53,0,385.0
2024-04-13,Manhattan,374,128,198,48,374,376.86
2023-09-03,Manhattan,375,147,190,38,375,385.71
2024-06-27,Manhattan,375,119,213,43,0,375.71
2023-05-24,Manhattan,375,127,205,43,0,367.43
2023-07-13,Manhattan,375,117,214,44,0,366.43
2024-09-15,Manhattan,375,122,203,50,375,406.0
2024-06-29,Manhattan,375,148,186,41,375,375.29
2024-02-15,Manhattan,376,120,208,48,0,347.71
2024-07-20,Manhattan,376,131,204,41,376,383.57
2024-03-19,Manhattan,376,115,205,56,0,385.86
2024-06-01,Manhattan,376,132,195,49,376,380.43
2023-07-14,Manhattan,376,138,200,38,0,363.86
2023-11-03,Manhattan,376,141,190,45,0,392.86
2024-08-19,Manhattan,376,124,189,63,0,394.14
2023-08-30,Manhattan,376,123,213,40,0,363.71
2024-08-26,Manhattan,376,114,214,48,0,390.0
2023-06-24,Manhattan,376,129,207,40,376,384.0
2024-03-07,Manhattan,376,134,196,46,0,359.0
2023-02-17,Manhattan,376,122,197,57,0,348.29
2024-07-16,Manhattan,377,95,224,58,0,398.29
2023-04-27,Manhattan,377,126,196,55,0,357.0
2024-04-08,Manhattan,377,101,210,66,0,347.0
2024-01-04,Manhattan,377,116,213,48,0,352.57
2024-05-18,Manhattan,377,124,198,55,377,369.86
2023-12-05,Manhattan,378,110,216,52,0,371.29
2023-03-17,Manhattan,378,136,185,57,0,334.57
2024-08-31,Manhattan,378,128,197,53,378,376.14
2023-08-31,Manhattan,378,121,209,48,0,370.71
2024-03-08,Manhattan,378,130,200,48,0,349.29
2022-11-30,Manhattan,378,119,210,49,0,341.57
2023-08-15,Manhattan,378,139,195,44,0,380.29
2023-01-10,Manhattan,378,117,209,52,0,352.29
2023-06-06,Manhattan,379,132,189,58,0,388.86
2024-04-18,Manhattan,379,130,211,38,0,378.43
2023-09-22,Manhattan,379,135,189,55,0,351.14
2023-08-10,Manhattan,379,138,192,49,0,388.29
2022-12-30,Manhattan,379,152,197,30,0,279.0
2024-07-06,Manhattan,379,120,216,43,379,375.14
2023-06-30,Manhattan,379,120,209,50,0,382.29
2024-09-23,Manhattan,379,115,222,42,0,407.57
2024-07-29,Manhattan,379,132,201,46,0,394.57
2024-06-13,Manhattan,379,128,202,49,0,381.0
2023-10-27,Manhattan,379,128,195,56,0,371.14
2023-01-19,Manhattan,379,118,206,55,0,340.71
2023-09-05,Manhattan,379,131,213,35,0,389.43
2024-03-12,Manhattan,380,122,214,44,0,356.86
2023-06-23,Manhattan,380,134,208,38,0,382.57
2023-02-16,Manhattan,380,132,190,58,0,342.86
2024-01-05,Manhattan,380,138,198,44,0,352.29
2023-10-19,Manhattan,380,125,202,53,0,364.86
2024-09-19,Manhattan,380,124,204,52,0,414.71
2023-02-01,Manhattan,381,117,216,48,0,340.29
2024-10-06,Manhattan,381,127,202,52,381,391.43
2023-04-26,Manhattan,381,119,185,77,0,358.0
2023-10-10,Manhattan,381,128,206,47,0,373.57
2023-08-25,Manhattan,381,122,211,48,0,365.29
2023-01-04,Manhattan,381,118,207,56,0,361.71
2024-06-02,Manhattan,381,122,218,41,381,383.86
2024-08-30,Manhattan,381,116,208,57,0,382.29
2024-11-09,Manhattan,381,128,203,50,381,394.0
2024-08-07,Manhattan,382,131,204,47,0,379.71
2023-08-20,Manhattan,382,132,208,42,382,380.0
2024-02-22,Manhattan,382,127,210,45,0,339.43
2023-10-25,Manhattan,382,126,207,49,0,370.86
2023-12-29,Manhattan,382,136,201,45,0,311.71
2024-08-23,Manhattan,382,133,214,35,0,387.14
2023-09-28,Manhattan,382,114,215,53,0,351.14
2023-08-26,Manhattan,382,134,207,41,382,371.43
2024-11-26,Manhattan,382,129,215,38,0,370.43
2023-11-16,Manhattan,383,110,203,70,0,362.57
2024-04-10,Manhattan,383,125,210,48,0,371.71
2024-02-23,Manhattan,383,126,207,50,0,342.71
2024-07-02,Manhattan,383,138,207,38,0,378.57
2023-05-02,Manhattan,383,120,206,57,0,355.29
2022-12-08,Manhattan,383,129,203,51,0,355.14
2023-12-09,Manhattan,383,140,188,55,383,356.14
2024-02-01,Manhattan,384,131,212,41,0,366.71
2024-09-24,Manhattan,384,126,221,37,0,401.43
2024-04-19,Manhattan,384,116,209,59,0,378.29
2022-12-02,Manhattan,384,132,210,42,0,363.43
2024-05-03,Manhattan,384,128,213,43,0,377.86
2023-04-20,Manhattan,384,124,217,43,0,358.71
2024-02-14,Manhattan,384,117,220,47,0,346.86
2024-09-14,Manhattan,384,129,208,47,384,400.14
2023-06-28,Manhattan,384,150,190,44,0,384.71
2024-04-12,Manhattan,385,109,230,46,0,375.14
2024-08-17,Manhattan,385,111,239,35,385,398.86
2024-03-11,Manhattan,385,116,214,55,0,355.86
2024-10-07,Manhattan,385,96,240,49,0,395.43
2023-12-06,Manhattan,385,137,202,46,0,371.14
2024-09-04,Manhattan,386,127,205,54,0,369.71
2024-05-20,Manhattan,386,137,199,50,0,385.57
2024-10-16,Manhattan,386,110,231,45,0,387.29
2023-05-26,Manhattan,386,105,232,49,0,370.29
2024-04-23,Manhattan,386,129,210,47,0,371.29
2022-11-29,Manhattan,386,127,219,40,0,335.5
2023-10-28,Manhattan,386,127,217,42,386,374.43
2023-11-29,Manhattan,386,129,219,38,0,336.57
2024-05-10,Manhattan,386,154,194,38,0,386.57
2024-07-13,Manhattan,386,136,212,38,386,400.14
2023-08-06,Manhattan,386,115,222,49,386,399.71
2024-10-03,Manhattan,386,117,212,57,0,385.14
2023-08-07,Manhattan,386,129,209,48,0,403.57
2024-08-22,Manhattan,387,145,189,53,0,393.71
2023-06-13,Manhattan,387,132,204,51,0,385.86
2024-05-22,Manhattan,387,108,210,69,0,396.14
2024-04-26,Manhattan,387,125,213,49,0,370.43
2022-12-01,Manhattan,387,140,194,53,0,361.57
2023-10-01,Manhattan,387,147,188,52,387,361.71
2024-11-23,Manhattan,387,107,236,44,387,380.86
2023-07-24,Manhattan,388,129,216,43,0,389.43
2023-05-23,Manhattan,388,123,215,50,0,371.29
2024-08-05,Manhattan,388,135,203,50,0,393.0
2023-02-08,Manhattan,388,126,212,50,0,330.43
2024-09-05,Manhattan,388,141,203,44,0,372.86
2024-11-21,Manhattan,388,115,217,56,0,390.29
2024-05-29,Manhattan,388,131,212,45,0,391.29
2023-01-05,Manhattan,388,122,208,58,0,369.71
2023-09-21,Manhattan,388,131,197,60,0,355.86
2024-01-11,Manhattan,388,157,183,48,0,355.57
2024-06-15,Manhattan,389,128,215,46,389,376.43
2023-06-26,Manhattan,389,136,193,60,0,397.0
2024-11-02,Manhattan,389,127,212,50,389,400.86
2023-07-20,Manhattan,389,123,208,58,0,377.57
2024-07-22,Manhattan,389,120,216,53,0,383.43
2023-10-20,Manhattan,389,122,217,50,0,364.57
2024-04-16,Manhattan,389,121,225,43,0,374.57
2023-07-26,Manhattan,389,141,212,36,0,380.86
2024-10-12,Manhattan,389,121,218,50,389,397.43
2023-06-12,Manhattan,389,132,209,48,0,384.71
2024-06-28,Manhattan,389,130,210,49,0,373.43
2023-07-28,Manhattan,389,130,211,48,0,385.29
2024-04-30,Manhattan,390,120,220,50,0,365.14
2024-07-23,Manhattan,390,115,219,56,0,385.29
2024-08-11,Manhattan,390,127,226,37,390,389.71
2024-06-30,Manhattan,390,128,220,42,390,379.43
2024-10-29,Manhattan,390,124,230,36,0,391.43
2022-12-17,Manhattan,390,152,201,37,390,337.43
2024-01-24,Manhattan,390,128,221,41,0,358.43
2023-10-05,Manhattan,391,131,209,51,0,381.0
2024-11-14,Manhattan,391,115,228,48,0,393.14
2024-04-17,Manhattan,391,128,211,52,0,375.71
2023-07-08,Manhattan,391,137,203,51,391,385.43
2024-09-26,Manhattan,391,113,228,50,0,392.43
2024-07-27,Manhattan,391,141,195,55,391,394.29
2024-09-21,Manhattan,391,121,223,47,391,416.14
2024-03-20,Manhattan,391,131,209,51,0,385.43
2023-10-13,Manhattan,391,127,203,61,0,359.0
2024-08-02,Manhattan,391,122,214,55,0,400.29
2023-09-06,Manhattan,391,160,188,43,0,391.57
2024-08-28,Manhattan,391,125,222,44,0,385.43
2024-10-21,Manhattan,392,116,223,53,0,398.29
2023-10-26,Manhattan,392,137,211,44,0,372.57
2023-11-15,Manhattan,392,130,203,59,0,364.29
2024-10-14,Manhattan,392,104,249,39,0,392.29
2023-11-06,Manhattan,393,131,214,48,0,382.57
2023-12-02,Manhattan,393,149,190,54,393,362.0
2023-08-27,Manhattan,393,140,193,60,393,373.0
2024-09-07,Manhattan,393,125,225,43,393,383.43
2024-11-05,Manhattan,393,141,202,50,0,400.14
2024-10-10,Manhattan,393,120,216,57,0,394.29
2024-05-15,Manhattan,393,113,224,56,0,362.14
2023-10-17,Manhattan,393,114,231,48,0,368.86
2023-07-07,Manhattan,394,134,212,48,0,386.14
2024-04-24,Manhattan,394,115,237,42,0,371.71
2023-11-14,Manhattan,394,127,210,57,0,369.29
2024-03-13,Manhattan,394,126,216,52,0,362.14
2023-05-22,Manhattan,394,111,239,44,0,367.57
2022-12-09,Manhattan,395,155,188,52,0,356.71
2023-04-18,Manhattan,395,129,214,52,0,361.29
2023-11-09,Manhattan,395,147,210,38,0,379.14
2024-09-27,Manhattan,395,123,219,53,0,383.14
2023-07-01,Manhattan,396,131,221,44,396,385.14
2024-08-21,Manhattan,397,121,220,56,0,395.43
2024-10-22,Manhattan,397,135,201,61,0,396.29
2024-06-03,Manhattan,397,120,216,61,0,392.86
2024-06-19,Manhattan,397,119,227,51,0,375.14
2023-05-03,Manhattan,397,128,212,57,0,357.57
2023-09-14,Manhattan,397,142,198,57,0,387.57
2023-09-27,Manhattan,397,139,209,49,0,352.0
2024-11-29,Manhattan,398,121,237,40,0,341.57
2023-11-18,Manhattan,398,148,194,56,398,374.29
2024-05-30,Manhattan,398,109,228,61,0,388.29
2024-05-04,Manhattan,398,144,196,58,398,382.57
2023-09-08,Manhattan,398,135,203,60,0,384.14
2023-07-22,Manhattan,398,135,211,52,398,375.0
2024-08-15,Manhattan,399,126,226,47,0,402.57
2024-06-25,Manhattan,399,127,230,42,0,386.71
2024-07-26,Manhattan,399,140,213,46,0,392.14
2024-09-03,Manhattan,399,150,194,55,0,370.43
2024-09-16,Manhattan,399,107,239,53,0,405.0
2024-05-28,Manhattan,399,127,218,54,0,391.14
2022-12-07,Manhattan,399,123,226,50,0,355.71
2023-07-18,Manhattan,400,146,199,55,0,366.71
2023-04-07,Manhattan,400,141,213,46,0,350.43
2024-12-06,Manhattan,400,122,224,54,0,349.86
2023-06-20,Manhattan,400,135,197,68,0,378.43
2023-07-27,Manhattan,400,141,210,49,0,382.43
2024-01-27,Manhattan,400,135,214,51,400,369.57
2024-07-18,Manhattan,401,131,218,52,0,389.14
2023-08-23,Manhattan,401,123,232,46,0,387.86
2023-06-10,Manhattan,401,133,218,50,401,388.0
2023-06-09,Manhattan,401,118,225,58,0,382.43
2023-05-01,Manhattan,401,136,199,66,0,351.86
2023-10-11,Manhattan,402,120,225,57,0,369.43
2024-04-15,Manhattan,402,116,226,60,0,382.57
2023-05-17,Manhattan,402,134,220,48,0,363.0
2023-08-22,Manhattan,402,133,220,49,0,378.57
2024-10-11,Manhattan,402,138,227,37,0,391.57
2023-05-19,Manhattan,403,122,224,57,0,363.57
2023-10-03,Manhattan,403,133,218,52,0,374.86
2024-05-09,Manhattan,403,124,220,59,0,386.29
2024-07-12,Manhattan,403,124,226,53,0,399.14
2024-06-11,Manhattan,403,132,204,67,0,378.29
2024-10-08,Manhattan,403,118,229,56,0,392.43
2023-05-25,Manhattan,403,148,208,47,0,372.71
2024-07-25,Manhattan,403,128,242,33,0,388.57
2023-09-20,Manhattan,404,148,205,51,0,357.14
2023-11-17,Manhattan,404,121,216,67,0,368.43
2024-10-25,Manhattan,404,128,220,56,0,400.86
2024-11-20,Manhattan,404,121,230,53,0,390.71
2024-02-07,Manhattan,404,135,200,69,0,368.29
2024-01-10,Manhattan,404,132,220,52,0,354.0
2024-06-21,Manhattan,405,123,238,44,0,381.29
2024-01-26,Manhattan,405,130,219,56,0,364.0
2023-05-12,Manhattan,405,128,213,64,0,362.57
2024-09-09,Manhattan,406,129,226,51,0,392.29
2024-07-09,Manhattan,406,126,228,52,0,372.57
2024-08-27,Manhattan,406,142,216,48,0,386.29
2024-03-15,Manhattan,406,128,229,49,0,385.71
2023-04-12,Manhattan,406,148,210,48,0,353.86
2023-07-05,Manhattan,406,139,224,43,0,376.43
2022-12-10,Manhattan,407,141,221,45,407,362.71
2024-11-12,Manhattan,407,131,234,42,0,399.0
2023-04-01,Manhattan,407,132,223,52,407,343.0
2024-06-07,Manhattan,407,144,214,49,0,386.43
2024-09-25,Manhattan,407,122,231,54,0,390.86
